task_id,project_id,account_id,assigned_user_id,created_date,completed_date,status
T39673,P20845,A1103,U10308,2026-02-23,2026-02-23,Completed
T39674,P20845,A1103,U10306,2026-04-04,2026-04-07,Completed
T39675,P20845,A1103,U10308,2026-03-20,,In Progress
T39676,P20846,A1103,U10307,2026-05-01,2026-05-17,Completed
T39677,P20846,A1103,U10306,2026-04-05,2026-04-25,Completed
T39678,P20846,A1103,U10308,2026-06-07,2026-06-22,Completed
T39679,P20846,A1103,U10307,2026-04-21,,Open
T39680,P20846,A1103,U10309,2026-06-15,2026-06-29,Completed
T39681,P20846,A1103,U10307,2026-04-30,,Open
T39682,P20846,A1103,U10306,2026-07-06,,Open
T39683,P20847,A1103,U10308,2026-03-21,,Open
T39684,P20847,A1103,U10308,2026-05-14,2026-06-02,Completed
T39685,P20847,A1103,U10308,2026-05-03,,In Progress
T39686,P20847,A1103,U10309,2026-03-25,,Open
T39687,P20847,A1103,U10306,2026-03-15,,In Progress
T39688,P20847,A1103,U10308,2026-06-26,2026-07-06,Completed
T39689,P20848,A1104,U10313,2026-05-22,,In Progress
T39690,P20848,A1104,U10311,2026-03-05,,In Progress
T39691,P20848,A1104,U10313,2026-02-04,,In Progress
T39692,P20848,A1104,U10313,2026-03-19,,Open
T39693,P20848,A1104,U10313,2026-05-17,,In Progress
T39694,P20848,A1104,U10311,2026-05-24,2026-06-01,Completed
T39695,P20848,A1104,U10312,2026-02-13,,In Progress
T39696,P20849,A1104,U10313,2026-04-20,,In Progress
T39697,P20849,A1104,U10312,2026-03-30,,In Progress
T39698,P20849,A1104,U10312,2026-03-25,2026-04-12,Completed
T39699,P20849,A1104,U10313,2026-02-20,2026-03-07,Completed
T39700,P20849,A1104,U10312,2026-05-07,2026-05-16,Completed
T39701,P20849,A1104,U10312,2026-02-27,,In Progress
T39702,P20849,A1104,U10313,2026-04-06,2026-04-09,Completed
T39703,P20849,A1104,U10312,2026-02-10,2026-03-01,Completed
T39704,P20849,A1104,U10312,2026-04-16,,In Progress
T39705,P20849,A1104,U10312,2026-05-20,2026-05-31,Completed
T39706,P20849,A1104,U10313,2026-03-01,2026-03-16,Completed
T39707,P20850,A1104,U10311,2026-05-20,,Open
T39708,P20850,A1104,U10312,2026-05-02,,In Progress
T39709,P20850,A1104,U10312,2026-03-29,2026-04-11,Completed
T39710,P20850,A1104,U10311,2026-02-09,2026-03-01,Completed
T39711,P20851,A1104,U10311,2026-03-10,,Open
T39712,P20851,A1104,U10313,2026-06-15,2026-06-23,Completed
T39713,P20851,A1104,U10313,2026-06-12,2026-06-20,Completed
T39714,P20851,A1104,U10312,2026-06-20,2026-06-28,Completed
T39715,P20851,A1104,U10313,2026-05-17,2026-06-02,Completed
T39716,P20851,A1104,U10312,2026-04-08,,Open
T39717,P20851,A1104,U10313,2026-04-19,,Open
T39718,P20852,A1104,U10313,2026-03-14,,Open
T39719,P20852,A1104,U10312,2026-04-05,,Open
T39720,P20852,A1104,U10311,2026-01-20,2026-01-31,Completed
T39721,P20852,A1104,U10312,2025-12-29,2025-12-29,Completed
T39722,P20852,A1104,U10312,2025-12-31,,In Progress
T39723,P20852,A1104,U10312,2026-03-20,,In Progress
T39724,P20852,A1104,U10312,2026-04-01,,In Progress
T39725,P20852,A1104,U10311,2026-02-19,,Open
T39726,P20852,A1104,U10313,2026-01-19,2026-02-06,Completed
T39727,P20852,A1104,U10313,2026-02-20,,Open
T39728,P20852,A1104,U10311,2026-01-16,,Open
T39729,P20852,A1104,U10311,2026-03-04,2026-03-17,Completed
T39730,P20852,A1104,U10312,2026-03-14,,Open
T39731,P20853,A1104,U10311,2026-04-05,,Open
T39732,P20853,A1104,U10311,2026-03-15,,In Progress
T39733,P20853,A1104,U10312,2026-06-09,2026-06-24,Completed
T39734,P20853,A1104,U10311,2026-05-12,2026-05-31,Completed
T39735,P20853,A1104,U10312,2026-06-17,2026-07-05,Completed
T39736,P20853,A1104,U10313,2026-04-19,,In Progress
T39737,P20853,A1104,U10311,2026-05-18,2026-06-03,Completed
T39738,P20853,A1104,U10313,2026-06-21,2026-07-03,Completed
T39739,P20853,A1104,U10312,2026-03-07,,Open
T39740,P20854,A1104,U10311,2026-03-21,,Open
T39741,P20854,A1104,U10312,2026-01-16,,In Progress
T39742,P20854,A1104,U10313,2026-03-19,2026-04-08,Completed
T39743,P20854,A1104,U10312,2026-01-15,,Open
T39744,P20854,A1104,U10313,2026-03-17,,In Progress
T39745,P20854,A1104,U10313,2026-01-15,,In Progress
T39746,P20854,A1104,U10313,2026-01-18,,Open
T39747,P20854,A1104,U10312,2026-04-10,,In Progress
T39748,P20854,A1104,U10311,2026-02-02,,In Progress
T39749,P20854,A1104,U10312,2026-02-18,2026-03-08,Completed
T39750,P20854,A1104,U10311,2026-03-30,,Open
T39751,P20854,A1104,U10311,2026-04-03,,In Progress
T39752,P20854,A1104,U10312,2026-04-28,,In Progress
T39753,P20854,A1104,U10313,2026-03-21,,In Progress
T39754,P20854,A1104,U10312,2026-02-25,,Open
T39755,P20855,A1105,U10318,2026-06-23,,In Progress
T39756,P20855,A1105,U10315,2026-04-30,2026-05-01,Completed
T39757,P20855,A1105,U10315,2026-04-24,2026-05-14,Completed
T39758,P20855,A1105,U10314,2026-06-19,2026-07-03,Completed
T39759,P20855,A1105,U10314,2026-06-28,2026-07-12,Completed
T39760,P20855,A1105,U10318,2026-05-23,2026-06-08,Completed
T39761,P20855,A1105,U10318,2026-03-15,,In Progress
T39762,P20855,A1105,U10315,2026-07-09,2026-07-21,Completed
T39763,P20855,A1105,U10318,2026-06-23,,In Progress
T39764,P20855,A1105,U10314,2026-06-22,2026-07-12,Completed
T39765,P20855,A1105,U10317,2026-06-14,,Open
T39766,P20855,A1105,U10315,2026-06-18,2026-07-01,Completed
T39767,P20855,A1105,U10316,2026-06-04,2026-06-04,Completed
T39768,P20855,A1105,U10317,2026-04-07,2026-04-25,Completed
T39769,P20855,A1105,U10317,2026-04-03,,In Progress
T39770,P20855,A1105,U10317,2026-03-14,,In Progress
T39771,P20855,A1105,U10318,2026-05-30,2026-06-09,Completed
T39772,P20855,A1105,U10317,2026-03-23,,In Progress
T39773,P20855,A1105,U10318,2026-04-17,,In Progress
T39774,P20855,A1105,U10317,2026-07-06,2026-07-19,Completed
T39775,P20855,A1105,U10315,2026-06-21,2026-06-21,Completed
T39776,P20855,A1105,U10316,2026-06-12,2026-06-26,Completed
T39777,P20855,A1105,U10316,2026-06-27,2026-07-05,Completed
T39778,P20855,A1105,U10314,2026-04-25,2026-05-06,Completed
T39779,P20855,A1105,U10316,2026-04-25,2026-05-02,Completed
T39780,P20856,A1105,U10315,2026-03-17,2026-03-31,Completed
T39781,P20856,A1105,U10317,2026-05-21,2026-05-22,Completed
T39782,P20856,A1105,U10318,2026-03-23,2026-04-06,Completed
T39783,P20856,A1105,U10314,2026-05-10,,In Progress
T39784,P20856,A1105,U10314,2026-05-02,2026-05-10,Completed
T39785,P20856,A1105,U10317,2026-05-19,2026-05-24,Completed
T39786,P20856,A1105,U10316,2026-03-08,2026-03-25,Completed
T39787,P20856,A1105,U10316,2026-05-19,,Open
T39788,P20856,A1105,U10315,2026-05-31,2026-06-17,Completed
T39789,P20856,A1105,U10314,2026-05-03,2026-05-13,Completed
T39790,P20856,A1105,U10316,2026-05-15,,In Progress
T39791,P20856,A1105,U10318,2026-04-02,2026-04-13,Completed
T39792,P20856,A1105,U10316,2026-05-20,2026-05-25,Completed
T39793,P20856,A1105,U10315,2026-05-29,2026-06-13,Completed
T39794,P20857,A1105,U10317,2026-05-20,2026-05-22,Completed
T39795,P20857,A1105,U10317,2026-03-14,2026-03-25,Completed
T39796,P20857,A1105,U10316,2026-04-19,2026-05-06,Completed
T39797,P20857,A1105,U10315,2026-05-05,,In Progress
T39798,P20857,A1105,U10317,2026-05-14,2026-05-21,Completed
T39799,P20857,A1105,U10314,2026-03-12,,Open
T39800,P20857,A1105,U10317,2026-05-17,2026-05-26,Completed
T39801,P20857,A1105,U10317,2026-02-12,2026-02-14,Completed
T39802,P20858,A1105,U10318,2026-04-22,2026-05-04,Completed
T39803,P20858,A1105,U10317,2026-03-12,,Open
T39804,P20858,A1105,U10315,2026-04-20,2026-05-05,Completed
T39805,P20858,A1105,U10316,2026-04-22,2026-04-27,Completed
T39806,P20858,A1105,U10315,2026-05-07,2026-05-19,Completed
T39807,P20858,A1105,U10314,2026-02-25,,Open
T39808,P20858,A1105,U10318,2026-03-05,2026-03-20,Completed
T39809,P20858,A1105,U10318,2026-03-16,2026-03-26,Completed
T39810,P20858,A1105,U10318,2026-05-14,,In Progress
T39811,P20858,A1105,U10315,2026-03-28,2026-04-08,Completed
T39812,P20858,A1105,U10315,2026-05-07,2026-05-12,Completed
T39813,P20858,A1105,U10318,2026-02-21,2026-03-03,Completed
T39814,P20858,A1105,U10315,2026-02-02,,In Progress
T39815,P20858,A1105,U10315,2026-02-14,2026-02-20,Completed
T39816,P20858,A1105,U10316,2026-04-15,2026-04-24,Completed
T39817,P20858,A1105,U10318,2026-05-27,2026-06-12,Completed
T39818,P20858,A1105,U10315,2026-04-30,2026-05-20,Completed
T39819,P20859,A1105,U10318,2026-04-21,2026-04-30,Completed
T39820,P20859,A1105,U10315,2026-05-16,2026-06-02,Completed
T39821,P20859,A1105,U10318,2026-04-18,,Open
T39822,P20859,A1105,U10315,2026-03-03,2026-03-15,Completed
T39823,P20859,A1105,U10314,2026-04-29,2026-05-01,Completed
T39824,P20859,A1105,U10317,2026-03-06,2026-03-08,Completed
T39825,P20859,A1105,U10318,2026-02-20,2026-03-11,Completed
T39826,P20859,A1105,U10318,2026-06-06,,Open
T39827,P20859,A1105,U10316,2026-06-01,2026-06-13,Completed
T39828,P20859,A1105,U10315,2026-05-29,,In Progress
T39829,P20859,A1105,U10317,2026-03-14,2026-03-18,Completed
T39830,P20859,A1105,U10315,2026-05-11,2026-05-21,Completed
T39831,P20859,A1105,U10315,2026-04-18,2026-04-29,Completed
T39832,P20859,A1105,U10316,2026-03-31,2026-04-04,Completed
T39833,P20859,A1105,U10314,2026-06-06,2026-06-18,Completed
T39834,P20859,A1105,U10314,2026-02-22,,In Progress
T39835,P20859,A1105,U10317,2026-05-28,2026-06-06,Completed
T39836,P20859,A1105,U10317,2026-04-28,2026-05-16,Completed
T39837,P20859,A1105,U10315,2026-02-19,2026-03-01,Completed
T39838,P20859,A1105,U10315,2026-03-09,2026-03-23,Completed
T39839,P20859,A1105,U10316,2026-05-25,2026-05-26,Completed
T39840,P20859,A1105,U10318,2026-03-12,2026-03-29,Completed
T39841,P20859,A1105,U10318,2026-02-28,,In Progress
T39842,P20859,A1105,U10314,2026-05-05,2026-05-13,Completed
T39843,P20859,A1105,U10318,2026-02-12,2026-02-27,Completed
T39844,P20859,A1105,U10316,2026-03-09,2026-03-16,Completed
T39845,P20859,A1105,U10316,2026-03-12,,Open
T39846,P20859,A1105,U10318,2026-06-01,,In Progress
T39847,P20860,A1105,U10318,2026-04-19,2026-05-03,Completed
T39848,P20860,A1105,U10315,2026-06-12,2026-06-18,Completed
T39849,P20860,A1105,U10316,2026-04-09,2026-04-09,Completed
T39850,P20860,A1105,U10314,2026-04-28,2026-05-05,Completed
T39851,P20860,A1105,U10317,2026-03-24,,In Progress
T39852,P20860,A1105,U10317,2026-07-09,2026-07-28,Completed
T39853,P20860,A1105,U10314,2026-05-22,2026-06-05,Completed
T39854,P20860,A1105,U10317,2026-05-14,,In Progress
T39855,P20860,A1105,U10318,2026-06-01,2026-06-18,Completed
T39856,P20860,A1105,U10314,2026-06-02,2026-06-08,Completed
T39857,P20860,A1105,U10318,2026-05-13,2026-05-18,Completed
T39858,P20860,A1105,U10318,2026-07-08,2026-07-24,Completed
T39859,P20860,A1105,U10316,2026-06-04,,In Progress
T39860,P20860,A1105,U10316,2026-05-12,2026-06-01,Completed
T39861,P20860,A1105,U10318,2026-06-03,2026-06-15,Completed
T39862,P20860,A1105,U10315,2026-06-25,,In Progress
T39863,P20860,A1105,U10314,2026-04-24,2026-05-05,Completed
T39864,P20860,A1105,U10314,2026-07-02,2026-07-10,Completed
T39865,P20860,A1105,U10316,2026-05-16,2026-05-27,Completed
T39866,P20860,A1105,U10317,2026-05-07,2026-05-14,Completed
T39867,P20860,A1105,U10315,2026-05-01,2026-05-18,Completed
T39868,P20860,A1105,U10315,2026-05-06,,In Progress
T39869,P20860,A1105,U10318,2026-03-31,2026-04-04,Completed
T39870,P20861,A1105,U10318,2026-02-03,2026-02-10,Completed
T39871,P20861,A1105,U10315,2026-04-04,2026-04-21,Completed
T39872,P20861,A1105,U10318,2026-03-08,2026-03-12,Completed
T39873,P20861,A1105,U10314,2026-01-05,2026-01-21,Completed
T39874,P20861,A1105,U10314,2026-03-24,2026-04-08,Completed
T39875,P20861,A1105,U10314,2026-03-02,2026-03-12,Completed
T39876,P20861,A1105,U10317,2026-01-06,2026-01-25,Completed
T39877,P20861,A1105,U10318,2026-01-22,2026-02-02,Completed
T39878,P20861,A1105,U10314,2026-03-25,2026-04-14,Completed
T39879,P20861,A1105,U10318,2026-03-04,,Open
T39880,P20861,A1105,U10317,2026-04-08,,Open
T39881,P20861,A1105,U10315,2026-01-21,2026-02-04,Completed
T39882,P20861,A1105,U10316,2026-01-27,2026-02-14,Completed
T39883,P20861,A1105,U10315,2026-04-10,2026-04-11,Completed
T39884,P20861,A1105,U10317,2026-02-20,,In Progress
T39885,P20861,A1105,U10316,2026-03-13,2026-03-27,Completed
T39886,P20861,A1105,U10315,2026-02-25,2026-03-15,Completed
T39887,P20861,A1105,U10316,2026-02-17,2026-02-19,Completed
T39888,P20861,A1105,U10316,2026-01-14,,In Progress
T39889,P20861,A1105,U10318,2025-12-26,2026-01-12,Completed
T39890,P20861,A1105,U10318,2026-02-19,2026-03-08,Completed
T39891,P20861,A1105,U10318,2026-03-17,2026-03-18,Completed
T39892,P20861,A1105,U10317,2026-04-17,2026-04-28,Completed
T39893,P20861,A1105,U10316,2026-02-23,2026-02-27,Completed
T39894,P20861,A1105,U10314,2026-01-01,2026-01-12,Completed
T39895,P20861,A1105,U10316,2026-01-01,2026-01-09,Completed
T39896,P20862,A1106,U10319,2026-05-09,2026-05-17,Completed
T39897,P20862,A1106,U10319,2026-06-20,2026-06-20,Completed
T39898,P20862,A1106,U10319,2026-05-28,2026-06-16,Completed
T39899,P20862,A1106,U10319,2026-04-29,,In Progress
T39900,P20862,A1106,U10319,2026-04-22,,Open
T39901,P20863,A1106,U10319,2026-04-01,,Open
T39902,P20863,A1106,U10319,2026-04-08,,Open
T39903,P20863,A1106,U10319,2026-05-01,2026-05-05,Completed
T39904,P20863,A1106,U10319,2026-02-20,2026-02-26,Completed
T39905,P20863,A1106,U10319,2026-03-26,,Open
T39906,P20864,A1106,U10319,2026-04-18,,Open
T39907,P20864,A1106,U10319,2026-03-31,,Open
T39908,P20864,A1106,U10319,2026-04-29,,Open
T39909,P20864,A1106,U10319,2026-05-20,2026-05-29,Completed
T39910,P20864,A1106,U10319,2026-04-03,2026-04-10,Completed
T39911,P20864,A1106,U10319,2026-05-03,2026-05-19,Completed
T39912,P20864,A1106,U10319,2026-04-13,,In Progress
T39913,P20864,A1106,U10319,2026-03-10,2026-03-27,Completed
T39914,P20865,A1106,U10319,2026-04-27,,Open
T39915,P20865,A1106,U10319,2026-04-15,2026-04-25,Completed
T39916,P20865,A1106,U10319,2026-05-20,2026-05-20,Completed
T39917,P20865,A1106,U10319,2026-04-18,,In Progress
T39918,P20865,A1106,U10319,2026-02-05,2026-02-16,Completed
T39919,P20865,A1106,U10319,2026-04-15,2026-04-18,Completed
T39920,P20865,A1106,U10319,2026-05-09,,In Progress
T39921,P20865,A1106,U10319,2026-02-08,2026-02-27,Completed
T39922,P20865,A1106,U10319,2026-02-07,2026-02-23,Completed
T39923,P20865,A1106,U10319,2026-03-23,,In Progress
T39924,P20865,A1106,U10319,2026-05-03,2026-05-08,Completed
T39925,P20866,A1106,U10319,2026-05-07,,Open
T39926,P20866,A1106,U10319,2026-02-27,2026-03-06,Completed
T39927,P20866,A1106,U10319,2026-04-20,,Open
T39928,P20866,A1106,U10319,2026-05-13,2026-05-18,Completed
T39929,P20866,A1106,U10319,2026-05-20,2026-05-25,Completed
T39930,P20866,A1106,U10319,2026-02-06,,Open
T39931,P20867,A1107,U10320,2026-04-18,,Open
T39932,P20867,A1107,U10320,2026-05-23,2026-06-07,Completed
T39933,P20867,A1107,U10320,2026-04-28,,In Progress
T39934,P20867,A1107,U10320,2026-02-09,,Open
T39935,P20867,A1107,U10320,2026-03-08,2026-03-10,Completed
T39936,P20867,A1107,U10320,2026-02-06,2026-02-18,Completed
T39937,P20867,A1107,U10320,2026-04-08,2026-04-20,Completed
T39938,P20867,A1107,U10320,2026-05-08,,Open
T39939,P20868,A1107,U10320,2026-04-30,2026-05-12,Completed
T39940,P20868,A1107,U10320,2026-06-06,,In Progress
T39941,P20868,A1107,U10320,2026-05-08,2026-05-12,Completed
T39942,P20868,A1107,U10320,2026-06-25,,In Progress
T39943,P20868,A1107,U10320,2026-04-21,,Open
T39944,P20868,A1107,U10320,2026-04-01,2026-04-04,Completed
T39945,P20868,A1107,U10320,2026-04-17,,Open
T39946,P20868,A1107,U10320,2026-04-23,,Open
T39947,P20869,A1107,U10320,2026-02-11,2026-02-24,Completed
T39948,P20869,A1107,U10320,2026-05-12,2026-05-20,Completed
T39949,P20869,A1107,U10320,2026-03-24,,In Progress
T39950,P20869,A1107,U10320,2026-01-31,2026-02-05,Completed
T39951,P20869,A1107,U10320,2026-02-22,2026-03-06,Completed
T39952,P20869,A1107,U10320,2026-02-14,,Open
T39953,P20869,A1107,U10320,2026-02-18,2026-03-01,Completed
T39954,P20869,A1107,U10320,2026-04-12,2026-05-02,Completed
T39955,P20869,A1107,U10320,2026-01-30,,Open
T39956,P20870,A1107,U10320,2026-02-28,,In Progress
T39957,P20870,A1107,U10320,2026-03-14,,Open
T39958,P20870,A1107,U10320,2026-04-22,,Open
T39959,P20870,A1107,U10320,2026-01-28,,Open
T39960,P20870,A1107,U10320,2026-03-24,2026-04-01,Completed
T39961,P20870,A1107,U10320,2026-01-18,,In Progress
T39962,P20870,A1107,U10320,2026-05-08,2026-05-27,Completed
T39963,P20871,A1108,U10321,2026-01-06,,Open
T39964,P20871,A1108,U10321,2026-03-11,2026-03-12,Completed
T39965,P20871,A1108,U10322,2026-03-27,2026-04-07,Completed
T39966,P20872,A1108,U10321,2025-12-31,,Open
T39967,P20872,A1108,U10322,2026-01-09,2026-01-09,Completed
T39968,P20872,A1108,U10322,2026-02-24,,In Progress
T39969,P20872,A1108,U10321,2025-12-20,2025-12-20,Completed
T39970,P20872,A1108,U10322,2026-01-29,2026-02-10,Completed
T39971,P20872,A1108,U10321,2026-01-27,2026-01-27,Completed
T39972,P20873,A1108,U10321,2026-06-30,2026-07-18,Completed
T39973,P20873,A1108,U10322,2026-05-31,,Open
T39974,P20873,A1108,U10322,2026-05-06,,In Progress
T39975,P20873,A1108,U10321,2026-07-07,2026-07-09,Completed
T39976,P20873,A1108,U10322,2026-04-11,,Open
T39977,P20873,A1108,U10321,2026-04-13,,In Progress
T39978,P20873,A1108,U10321,2026-06-09,,Open
T39979,P20874,A1108,U10321,2026-03-28,2026-04-12,Completed
T39980,P20874,A1108,U10322,2026-01-31,2026-02-17,Completed
T39981,P20874,A1108,U10322,2026-02-04,,In Progress
T39982,P20874,A1108,U10321,2026-02-21,,Open
T39983,P20874,A1108,U10321,2026-01-20,,In Progress
T39984,P20874,A1108,U10322,2026-04-29,2026-05-03,Completed
T39985,P20875,A1108,U10321,2026-05-04,,In Progress
T39986,P20875,A1108,U10321,2026-04-05,,Open
T39987,P20875,A1108,U10321,2026-05-01,,In Progress
T39988,P20875,A1108,U10322,2026-03-11,2026-03-25,Completed
T39989,P20875,A1108,U10322,2026-05-18,2026-05-23,Completed
T39990,P20875,A1108,U10322,2026-04-22,,Open
T39991,P20875,A1108,U10321,2026-03-08,2026-03-22,Completed
T39992,P20875,A1108,U10321,2026-02-20,2026-03-11,Completed
T39993,P20875,A1108,U10322,2026-02-21,2026-03-10,Completed
T39994,P20875,A1108,U10321,2026-06-10,,In Progress
T39995,P20875,A1108,U10321,2026-05-29,,In Progress
T39996,P20875,A1108,U10321,2026-06-17,2026-06-20,Completed
T39997,P20875,A1108,U10322,2026-05-31,2026-06-09,Completed
T39998,P20875,A1108,U10321,2026-06-16,2026-06-25,Completed
T39999,P20875,A1108,U10322,2026-03-02,2026-03-13,Completed
T40000,P20875,A1108,U10321,2026-05-15,,In Progress
T40001,P20875,A1108,U10322,2026-03-12,2026-03-30,Completed
T40002,P20875,A1108,U10322,2026-04-24,,Open
T40003,P20875,A1108,U10322,2026-03-10,,Open
T40004,P20876,A1109,U10324,2026-06-16,,In Progress
T40005,P20876,A1109,U10323,2026-03-05,2026-03-20,Completed
T40006,P20876,A1109,U10324,2026-03-17,2026-04-05,Completed
T40007,P20876,A1109,U10324,2026-03-12,,In Progress
T40008,P20876,A1109,U10323,2026-05-10,2026-05-20,Completed
T40009,P20876,A1109,U10324,2026-06-21,2026-07-05,Completed
T40010,P20876,A1109,U10324,2026-06-19,2026-07-06,Completed
T40011,P20876,A1109,U10323,2026-06-07,2026-06-19,Completed
T40012,P20877,A1109,U10324,2026-05-15,,In Progress
T40013,P20877,A1109,U10324,2026-04-02,,Open
T40014,P20877,A1109,U10323,2026-06-04,,Open
T40015,P20877,A1109,U10323,2026-02-18,2026-03-07,Completed
T40016,P20877,A1109,U10323,2026-02-12,,Open
T40017,P20877,A1109,U10323,2026-03-19,,In Progress
T40018,P20877,A1109,U10323,2026-03-07,2026-03-18,Completed
T40019,P20877,A1109,U10323,2026-02-22,2026-03-01,Completed
T40020,P20877,A1109,U10323,2026-05-19,2026-06-03,Completed
T40021,P20877,A1109,U10324,2026-02-28,,In Progress
T40022,P20877,A1109,U10323,2026-05-16,2026-05-28,Completed
T40023,P20877,A1109,U10323,2026-02-09,2026-02-20,Completed
T40024,P20877,A1109,U10324,2026-02-11,,Open
T40025,P20877,A1109,U10324,2026-06-01,,Open
T40026,P20877,A1109,U10324,2026-06-01,,In Progress
T40027,P20877,A1109,U10324,2026-04-06,2026-04-24,Completed
T40028,P20877,A1109,U10323,2026-02-16,2026-03-04,Completed
T40029,P20877,A1109,U10324,2026-02-15,2026-03-07,Completed
T40030,P20877,A1109,U10324,2026-03-17,2026-04-02,Completed
T40031,P20878,A1109,U10323,2026-05-09,,In Progress
T40032,P20878,A1109,U10324,2026-05-10,,In Progress
T40033,P20878,A1109,U10324,2026-05-26,,In Progress
T40034,P20878,A1109,U10324,2026-05-05,2026-05-21,Completed
T40035,P20878,A1109,U10323,2026-04-17,2026-05-04,Completed
T40036,P20878,A1109,U10324,2026-05-19,,Open
T40037,P20878,A1109,U10323,2026-03-23,,Open
T40038,P20878,A1109,U10323,2026-04-03,,Open
T40039,P20879,A1110,U10325,2026-02-11,,In Progress
T40040,P20879,A1110,U10326,2026-01-18,2026-02-01,Completed
T40041,P20879,A1110,U10325,2026-04-08,,In Progress
T40042,P20879,A1110,U10325,2026-01-26,2026-02-04,Completed
T40043,P20879,A1110,U10325,2026-05-01,,In Progress
T40044,P20879,A1110,U10326,2026-03-22,,In Progress
T40045,P20879,A1110,U10326,2026-02-24,,In Progress
T40046,P20880,A1110,U10325,2026-03-11,2026-03-24,Completed
T40047,P20880,A1110,U10326,2026-03-08,,Open
T40048,P20881,A1111,U10327,2026-04-05,,Open
T40049,P20881,A1111,U10327,2026-05-27,,Open
T40050,P20881,A1111,U10327,2026-03-29,2026-04-13,Completed
T40051,P20881,A1111,U10327,2026-04-08,2026-04-18,Completed
T40052,P20882,A1111,U10327,2026-03-31,2026-04-15,Completed
T40053,P20882,A1111,U10327,2026-04-07,,Open
T40054,P20882,A1111,U10327,2026-03-09,,Open
T40055,P20882,A1111,U10327,2026-02-27,,In Progress
T40056,P20882,A1111,U10327,2026-03-23,,In Progress
T40057,P20883,A1111,U10327,2026-06-25,2026-07-04,Completed
T40058,P20883,A1111,U10327,2026-06-23,,In Progress
T40059,P20883,A1111,U10327,2026-06-12,2026-06-13,Completed
T40060,P20883,A1111,U10327,2026-05-23,,Open
T40061,P20883,A1111,U10327,2026-07-01,2026-07-02,Completed
T40062,P20884,A1111,U10327,2026-03-08,2026-03-10,Completed
